ax,ay,az,gx,gy,gz
6.73,-11.009,-7.731,-0.642,-0.509,-0.291
-1.653,-16.563,-9.038,-1.316,-2.13,-0.685
-6.909,-20.551,-7.25,-2.171,-3.053,-2.397
-10.207,-3.93,-8.477,-3.646,-5.313,-4.083
-9.82,-5.468,-1.101,-2.299,-3.507,-3.745
-6.514,8.55,3.647,-1.766,-1.993,-3.177
-0.217,15.55,2.811,-0.862,0.58,-1.457
5.068,18.593,-0.798,0.196,2.259,1.547
7.587,2.062,-0.627,1.799,4.169,3.93
5.512,6.318,-5.46,1.282,3.0,4.207
2.256,-5.654,-7.038,1.701,2.887,3.797
2.643,-10.202,-7.121,1.57,2.098,2.521
1.449,-12.109,-6.614,1.272,1.127,1.164
0.994,-12.448,-5.823,0.846,0.439,0.16
1.49,-9.19,-5.125,0.304,0.178,-1.014
