ax,ay,az,gx,gy,gz
1.725,-9.851,-9.998,-1.463,-0.806,-0.463
-0.932,-12.721,-10.145,-1.695,-1.884,-0.806
-4.663,-14.08,-8.859,-1.624,-1.925,-1.899
-5.04,-9.563,-6.295,-1.827,-2.646,-3.304
-6.58,4.049,-5.338,-1.736,-2.862,-4.108
-0.564,2.192,-2.031,-2.091,-1.01,-2.427
1.759,10.256,-1.325,-2.021,-0.942,-1.176
5.237,14.132,-2.104,-1.754,0.051,0.943
8.008,9.889,-2.282,-1.144,1.58,3.416
9.241,-2.328,-1.542,-0.744,2.151,4.965
1.973,0.623,-4.627,0.333,0.78,3.294
2.362,-7.246,-6.118,1.074,2.526,1.936
5.413,-11.8,-7.551,1.149,2.287,0.796
6.854,-12.437,-7.941,1.002,1.359,0.284
7.54,-12.447,-7.603,0.63,0.773,0.35
