ax,ay,az,gx,gy,gz
-0.479,-10.273,-8.966,-1.07,-0.679,-0.705
-2.913,-11.132,-8.993,-1.426,-1.683,-1.405
-3.971,-11.066,-7.774,-1.621,-1.942,-2.542
-3.679,-6.909,-6.255,-2.192,-2.574,-4.128
-3.493,2.28,-5.422,-2.028,-2.399,-4.774
2.503,-1.466,-2.112,-2.0,-0.128,-3.5
8.77,5.734,-0.473,-2.107,1.216,-1.657
12.074,9.654,-0.788,-2.049,1.56,0.633
12.76,7.033,-1.428,-1.375,2.572,3.376
14.05,-1.852,-1.498,-1.275,2.986,4.991
8.611,1.994,-4.962,-0.942,1.47,4.66
5.333,-5.224,-6.847,-0.329,1.372,3.987
4.108,-9.239,-7.305,0.058,0.965,3.242
3.266,-10.427,-7.385,0.235,0.443,2.442
2.202,-9.728,-7.066,0.226,-0.244,1.788
