ax,ay,az,gx,gy,gz
15.247,3.914,-12.158,0.591,-2.346,1.584
13.787,1.812,-11.337,1.698,-3.739,1.213
12.007,-0.28,-9.482,2.235,-5.01,0.523
9.338,-1.02,-6.931,1.504,-6.529,-1.064
5.008,2.153,-3.702,-0.067,-7.494,-2.613
3.434,4.836,-1.614,-1.017,-5.625,-3.625
3.179,7.901,-1.677,-1.164,-3.283,-3.159
2.979,12.979,-0.829,-0.68,0.03,-1.576
5.978,12.156,-1.308,-0.453,3.522,0.696
7.913,6.852,-1.806,0.019,6.663,2.163
8.876,1.789,-2.722,-0.327,6.531,2.596
9.61,-0.624,-5.25,-1.455,6.232,1.543
13.092,-3.321,-8.019,-2.449,6.116,0.128
14.731,-4.49,-13.073,-2.556,4.16,-1.36
14.755,-3.171,-11.844,-2.298,2.368,-1.525
