ax,ay,az,gx,gy,gz
7.692,-12.31,-7.046,-0.19,-0.574,-0.76
6.828,-14.364,-6.913,-0.512,-2.919,-1.236
4.571,-15.59,-4.605,-1.295,-4.588,-2.219
3.965,-11.291,-3.408,-2.691,-6.546,-2.892
2.337,-1.891,-3.8,-3.924,-8.105,-2.655
-2.562,4.437,-1.874,-2.98,-6.26,-2.476
-3.015,11.608,-1.431,-1.442,-2.767,-1.507
-1.692,13.625,-2.048,0.301,0.725,0.807
-1.237,7.71,-3.228,2.119,4.218,2.643
-0.558,-1.96,-3.57,3.688,6.562,3.49
0.389,-7.186,-4.183,3.338,5.91,4.003
0.661,-12.461,-4.583,2.062,5.438,3.729
1.512,-12.656,-6.295,1.187,3.877,2.54
1.451,-10.88,-6.512,0.864,2.42,1.505
1.988,-10.418,-6.011,0.688,1.582,0.531
