ax,ay,az,gx,gy,gz
14.139,-1.998,-17.406,-0.467,-1.584,-0.363
11.493,-1.917,-17.475,-0.878,-4.038,-0.587
10.517,-0.735,-14.11,-1.157,-5.304,-1.531
8.749,1.109,-11.727,-1.482,-6.86,-3.295
5.24,7.457,-8.029,-1.939,-6.681,-5.078
5.156,8.264,-2.429,-1.716,-3.503,-5.229
6.22,9.484,-0.039,-1.567,-2.064,-3.964
6.056,11.686,0.213,-1.343,-0.785,-1.506
5.287,12.933,-0.831,-0.981,1.362,1.346
5.486,6.874,-2.951,-0.309,3.004,4.095
2.965,6.227,-6.168,-0.266,2.718,4.758
1.596,5.072,-9.366,-0.108,4.243,4.01
2.27,2.205,-11.299,0.094,5.835,2.381
6.464,-0.698,-11.096,0.171,6.615,0.744
11.732,-1.587,-11.275,-0.149,5.524,-0.307
