ax,ay,az,gx,gy,gz
8.739,5.539,-21.079,0.89,-0.245,1.383
8.048,4.559,-19.899,1.68,-2.154,1.421
2.529,2.241,-15.873,2.036,-4.085,-0.122
2.537,9.926,-12.511,0.909,-3.508,-1.861
8.518,11.191,-3.261,0.288,-3.885,-2.245
7.686,15.727,4.622,-0.05,-3.68,-2.308
7.104,17.666,5.413,-0.546,-1.718,-0.965
10.053,19.552,2.812,-0.926,0.636,1.529
6.867,10.549,-0.196,-0.503,0.763,3.69
-1.807,8.893,-7.148,-0.737,1.483,3.509
-3.234,5.448,-11.62,-1.672,2.765,2.507
-2.292,5.47,-14.099,-2.1,2.968,1.172
0.338,6.282,-17.804,-1.847,2.508,0.354
1.964,6.51,-16.637,-1.063,1.892,-0.381
3.979,5.624,-18.374,-0.486,1.354,-0.062
