ax,ay,az,gx,gy,gz
-2.856,-9.305,-2.009,0.601,2.014,-0.267
2.559,-10.061,-3.73,0.2,2.144,-0.624
3.345,-13.077,-6.825,-0.094,-0.416,-1.13
2.071,-15.941,-6.937,-0.338,-3.122,-1.785
2.263,-16.191,-5.035,-1.477,-4.865,-2.985
0.569,-9.175,0.309,-3.27,-6.362,-3.102
-3.068,-0.751,-1.35,-3.138,-6.344,-2.699
-2.967,7.063,2.151,-1.836,-3.784,-2.104
-3.226,11.998,4.428,-0.676,-0.685,-0.351
-1.544,8.949,4.002,0.625,2.807,2.08
1.766,1.354,-1.588,2.431,5.378,3.235
5.725,-6.253,1.409,2.621,5.666,3.722
5.601,-12.035,-0.74,1.663,4.111,3.766
6.246,-15.049,-4.044,0.885,2.834,2.853
4.295,-12.348,-5.769,0.698,1.417,1.679
