ax,ay,az,gx,gy,gz
13.915,2.301,-14.44,-1.187,-0.912,-0.104
11.565,3.5,-15.027,-1.251,-2.913,-0.33
9.119,4.142,-15.471,-0.798,-4.335,-1.329
7.167,5.712,-13.301,0.147,-5.136,-3.171
6.0,7.632,-9.329,0.764,-4.757,-5.015
5.861,10.843,-7.713,1.047,-2.873,-6.179
6.402,10.884,-3.855,1.483,-0.058,-5.295
9.445,11.808,0.117,0.915,1.369,-3.096
10.646,12.975,0.723,-0.585,2.165,-0.173
9.189,11.793,-2.527,-1.645,3.038,2.606
7.211,6.594,-2.565,-2.12,2.969,4.409
5.621,5.866,-6.546,-2.758,2.361,3.834
5.115,5.097,-10.862,-2.491,3.609,2.384
6.706,1.959,-12.703,-1.825,4.7,1.094
9.848,-0.615,-14.537,-1.314,3.96,-0.088
