ax,ay,az,gx,gy,gz
9.534,-14.02,0.146,0.659,1.032,-0.47
9.948,-16.559,1.259,0.268,-1.56,-0.367
9.376,-17.599,3.154,-0.448,-3.752,-0.633
8.863,-14.298,3.97,-1.647,-5.909,-1.419
6.624,-6.198,5.448,-2.961,-7.347,-1.961
1.48,2.045,5.268,-2.818,-7.594,-1.92
-0.654,8.778,4.543,-1.828,-4.369,-1.476
-1.285,11.729,2.854,-0.77,-1.24,-0.077
-0.615,9.439,1.338,0.444,2.253,1.734
1.287,3.191,-1.981,1.824,4.244,2.829
3.868,-2.701,-2.98,2.113,4.933,2.825
3.515,-7.427,-4.263,1.38,4.265,2.126
5.699,-9.649,-5.18,0.952,4.23,0.918
7.143,-10.795,-6.182,0.793,2.689,-0.024
7.532,-11.298,-6.508,0.675,1.993,-0.394
