ax,ay,az,gx,gy,gz
11.391,-11.581,-5.106,0.313,-2.309,-1.237
9.795,-13.27,-5.086,0.066,-4.542,-2.056
9.496,-13.261,-4.117,-0.6,-6.33,-3.165
8.317,-9.499,-1.365,-1.858,-7.899,-4.331
3.693,-0.928,-0.331,-3.232,-8.746,-4.477
-1.503,4.573,0.179,-3.049,-5.837,-4.385
-2.677,10.158,-0.301,-2.112,-2.345,-3.14
-2.994,12.283,1.059,-0.87,1.148,-0.732
1.318,8.618,0.678,-0.016,4.64,1.805
4.461,2.004,1.234,1.126,6.542,3.38
8.436,-1.789,-0.807,0.905,5.126,4.797
7.872,-6.935,-1.889,0.48,2.719,5.3
4.71,-9.851,-4.935,-0.05,1.481,4.399
0.35,-9.623,-6.544,0.285,0.767,3.255
-0.496,-9.221,-5.648,0.539,0.601,1.994
