ax,ay,az,gx,gy,gz
2.789,-10.089,-10.212,-0.85,-1.17,-0.094
0.208,-13.318,-10.785,-0.89,-1.693,-0.826
-2.175,-15.502,-9.304,-1.138,-2.67,-2.191
-3.144,-3.712,-8.874,-1.822,-4.402,-3.765
-2.725,7.076,-3.808,-0.633,-2.394,-4.083
1.141,14.7,-2.144,-1.138,-0.923,-2.742
2.725,21.821,-2.099,-1.111,-0.401,-0.613
5.793,25.555,-3.156,-0.807,1.268,1.474
7.195,14.419,-1.873,0.188,3.379,3.853
5.867,5.119,-4.588,-0.543,2.232,4.382
2.586,-1.605,-5.02,0.773,2.25,2.752
5.752,-8.618,-5.681,1.067,2.811,0.514
9.638,-11.945,-5.5,1.052,2.123,-0.283
11.553,-12.345,-4.595,0.782,1.482,-0.584
12.75,-11.959,-3.123,0.446,1.021,0.031
