ax,ay,az,gx,gy,gz
17.564,-0.205,-9.244,-0.442,-1.861,0.302
17.563,-0.309,-10.117,-0.029,-3.857,0.263
14.952,-0.912,-9.729,0.36,-5.202,-1.001
14.563,1.281,-9.042,0.354,-6.433,-2.844
11.424,8.091,-9.069,-0.565,-8.031,-4.514
7.477,8.996,-4.349,0.073,-4.837,-4.349
6.294,11.187,-1.529,0.132,-2.292,-3.472
7.56,13.374,-1.873,0.098,0.473,-1.362
6.735,11.545,-2.934,0.138,3.054,1.323
5.271,4.219,-2.461,0.828,5.89,3.438
4.48,1.879,-4.907,-0.189,5.484,3.151
5.096,0.821,-8.336,-1.004,6.154,1.784
8.382,-0.177,-10.371,-1.244,6.214,0.408
11.161,-1.074,-11.366,-1.278,5.314,-0.797
14.034,-1.501,-11.284,-1.155,4.217,-1.354
