ax,ay,az,gx,gy,gz
-0.009,-10.233,-5.527,0.512,0.683,0.297
0.191,-12.572,-5.929,0.022,-0.046,-0.489
-0.88,-15.678,-4.384,-0.721,-2.059,-1.62
-2.219,-14.483,-4.065,-2.54,-4.157,-3.016
-0.206,-3.579,-5.037,-4.049,-6.414,-3.762
-8.019,1.149,-5.847,-3.546,-5.887,-4.253
-5.76,7.596,1.77,-2.822,-2.703,-2.122
2.474,9.002,1.148,-2.586,-0.174,-0.17
3.701,8.121,0.295,-0.823,-0.155,2.187
-1.005,-4.15,0.924,0.825,0.661,3.815
3.242,-8.259,1.373,0.505,0.221,4.839
1.414,-12.037,-5.584,0.044,-0.615,3.359
-3.664,-9.733,-6.186,0.319,-1.123,2.5
-3.351,-9.203,-5.072,0.273,0.324,1.562
-1.669,-6.414,-4.489,0.119,1.482,0.676
