ax,ay,az,gx,gy,gz
0.622,-11.087,-8.355,-0.425,-0.01,0.716
-0.231,-12.059,-8.574,-0.863,-1.404,0.202
-3.403,-14.318,-5.448,-1.727,-3.347,-1.087
-4.694,-12.001,-5.562,-3.175,-4.613,-2.295
-0.748,-1.046,-2.591,-4.817,-6.444,-3.419
-7.72,4.651,-0.402,-4.193,-6.299,-4.492
-7.909,10.145,2.824,-3.041,-2.837,-3.471
0.838,15.166,2.916,-1.362,0.629,-0.69
3.032,11.462,2.551,0.381,1.749,1.316
-0.579,-0.31,-1.034,2.38,3.511,2.979
5.116,-6.037,-2.275,2.156,3.278,4.3
5.69,-9.593,-5.352,1.395,1.788,3.493
1.808,-11.616,-8.127,0.599,0.487,1.754
0.95,-10.198,-8.053,0.289,0.42,0.908
1.42,-10.877,-9.444,-0.157,-0.145,0.443
