ax,ay,az,gx,gy,gz
25.264,0.228,-7.235,0.043,-0.773,0.062
24.829,0.551,-7.063,0.318,-3.083,-0.373
24.878,0.533,-5.282,0.827,-4.999,-1.57
22.29,2.101,-2.893,0.952,-6.664,-3.308
18.986,8.341,-1.111,0.128,-6.533,-4.938
14.825,8.294,4.649,0.288,-3.855,-4.026
12.831,11.652,7.646,-0.295,-2.104,-2.201
9.335,13.364,6.161,-1.238,0.902,0.774
9.634,12.219,3.124,-1.931,4.395,3.773
13.259,5.514,1.945,-1.369,6.136,5.821
13.249,6.287,-2.951,-1.656,5.332,4.708
14.234,2.301,-5.371,-1.295,6.31,3.299
18.447,0.001,-5.684,-1.012,5.198,1.476
21.059,-0.224,-6.334,-0.589,3.259,0.169
23.862,0.413,-9.287,-0.242,0.913,-0.028
