ax,ay,az,gx,gy,gz
-1.82,-8.075,-7.105,-1.829,-2.035,1.255
-6.033,-10.035,-7.949,-2.356,-1.685,-0.022
-9.347,-10.914,-8.472,-2.787,-2.16,-2.138
-10.926,-6.367,-6.669,-3.107,-2.837,-4.253
-9.257,5.133,-2.953,-2.488,-2.96,-5.444
-2.062,2.799,0.499,-2.691,-0.392,-3.378
3.39,8.694,0.377,-2.652,-0.896,-1.383
7.049,12.046,-1.259,-2.309,-0.412,1.274
8.459,8.609,-2.367,-1.392,1.13,4.067
9.338,-2.503,-4.085,-1.21,2.996,5.891
6.374,0.2,-7.314,0.008,1.279,4.637
2.087,-6.28,-8.824,0.752,1.136,3.61
0.006,-11.119,-7.979,1.11,1.471,2.352
1.432,-11.873,-6.7,1.039,1.347,0.971
3.42,-10.546,-3.926,0.738,0.612,0.1
