ax,ay,az,gx,gy,gz
28.595,-0.348,-3.147,-0.424,-0.533,0.042
26.5,-1.266,-2.868,-0.16,-4.025,1.09
22.084,-0.252,-1.846,0.16,-6.899,1.142
18.584,0.729,-1.41,0.537,-7.548,0.204
15.283,3.277,-0.557,0.847,-7.252,-1.097
10.486,6.763,-0.672,0.712,-6.489,-2.471
5.425,7.696,-1.035,0.945,-4.159,-2.517
4.85,9.257,-0.277,1.11,-0.666,-1.345
5.355,7.833,0.185,0.49,2.054,0.414
5.171,5.556,-0.237,-0.148,4.438,1.789
4.781,1.114,-0.792,-0.463,6.07,2.392
6.721,-0.924,-2.316,-1.041,6.486,1.334
11.024,-1.695,-3.113,-1.379,6.486,-0.397
14.271,-2.221,-3.559,-1.076,5.198,-1.839
16.899,-2.851,-4.16,-0.791,3.984,-2.478
