ax,ay,az,gx,gy,gz
22.443,-4.353,-10.234,0.748,-2.346,0.651
20.245,-4.416,-9.336,1.579,-4.384,1.19
16.256,-4.132,-7.864,1.631,-5.257,0.534
14.532,0.97,-8.064,1.544,-6.519,-0.77
10.285,4.774,-4.961,1.273,-6.508,-2.016
6.203,6.158,-1.366,1.005,-4.627,-2.501
4.494,8.704,-0.989,0.631,-2.645,-1.784
4.964,10.321,-0.289,0.596,-0.864,0.172
3.578,7.019,0.565,0.388,1.894,2.168
3.842,3.061,-0.581,-0.019,3.907,3.251
3.17,1.142,-2.473,-0.819,4.899,2.674
6.2,-0.053,-3.776,-1.464,6.41,0.864
11.047,-1.641,-4.441,-1.87,6.76,-0.908
15.305,-2.628,-6.508,-2.09,5.742,-2.245
17.35,-1.699,-4.919,-2.165,4.128,-2.45
