ax,ay,az,gx,gy,gz
31.405,0.043,-4.221,-0.579,1.528,-0.212
30.475,-2.276,-2.996,-0.644,-1.72,2.159
25.826,-3.539,-0.488,-0.39,-4.202,3.178
20.633,-2.791,1.403,-0.225,-6.24,2.705
16.468,0.004,4.444,-0.552,-7.682,1.253
7.825,7.246,2.296,-0.749,-7.805,-0.237
5.595,9.403,2.049,-0.16,-5.303,-0.896
5.239,12.054,0.912,-0.168,-2.953,-0.492
4.284,11.124,-0.519,-0.511,-0.179,0.939
2.002,7.663,-3.989,-0.362,2.446,2.27
2.191,-0.157,-4.346,-0.594,4.673,2.175
3.585,-0.8,-9.129,-1.468,5.223,0.796
6.497,-2.823,-14.467,-1.91,5.268,-0.241
9.466,-2.32,-19.504,-1.519,4.618,-0.585
13.691,-2.33,-21.901,-0.568,4.055,0.135
