ax,ay,az,gx,gy,gz
19.852,-6.67,-8.499,0.73,0.822,0.523
18.635,-8.669,-8.112,0.337,-1.788,1.27
17.212,-9.537,-6.231,0.148,-3.362,1.5
15.575,-9.665,-3.093,-0.407,-5.174,0.677
13.814,-4.412,-1.24,-1.472,-7.058,-0.75
8.694,4.089,-1.315,-1.74,-7.921,-1.293
4.875,10.948,0.765,-0.708,-5.118,-1.213
2.012,15.434,0.621,-0.153,-2.028,-0.443
0.75,13.731,-0.567,0.354,1.465,1.202
3.52,9.307,-0.636,1.271,4.957,2.434
7.036,2.87,1.367,1.618,6.243,2.233
8.652,-1.493,-1.75,0.531,5.574,0.863
16.141,-5.247,-3.069,0.012,5.336,-0.24
20.293,-3.431,-5.704,-0.32,2.914,-1.302
18.79,-3.221,-8.214,-0.252,0.92,-1.219
