ax,ay,az,gx,gy,gz
0.7,-5.81,-4.224,0.087,1.671,0.022
-2.395,-10.474,-5.959,-0.303,-0.54,-0.923
-6.74,-14.686,-5.287,-1.357,-2.659,-2.4
-5.933,-12.177,-5.166,-3.075,-3.916,-3.722
-2.929,-3.786,-5.399,-4.243,-5.89,-4.07
-9.066,0.101,-4.522,-3.22,-4.16,-3.491
-2.089,8.272,3.753,-1.811,-1.113,-1.065
4.166,10.15,1.986,-0.691,1.423,1.028
3.14,5.601,-0.024,1.338,2.106,3.058
-0.566,-4.904,-0.799,2.636,3.243,3.963
4.444,-8.957,-1.692,1.607,1.544,3.861
1.456,-11.965,-8.213,0.503,0.304,2.224
-1.026,-9.286,-7.193,0.454,-0.302,1.366
-0.933,-8.519,-6.813,0.103,-0.281,0.408
-3.022,-12.013,-6.625,-0.369,-1.418,-0.638
