ax,ay,az,gx,gy,gz
19.27,3.209,-15.183,-0.551,0.287,0.111
20.771,2.765,-15.169,0.351,-2.072,-0.305
17.377,1.396,-12.353,1.033,-4.364,-1.765
13.343,1.987,-9.289,0.956,-6.157,-3.525
8.626,6.471,-8.786,0.305,-5.885,-5.265
11.55,5.169,-2.394,-0.165,-3.685,-4.722
10.231,6.887,2.392,-1.003,-3.461,-3.652
8.219,12.755,2.561,-1.325,-0.968,-1.091
7.443,11.999,1.85,-1.177,2.32,2.401
11.229,6.411,2.133,-1.437,4.024,5.323
6.617,7.54,-1.672,-1.58,3.392,4.915
6.909,6.312,-7.181,-1.702,5.597,4.316
12.33,1.649,-10.028,-2.078,5.306,3.139
15.928,2.594,-12.631,-2.184,3.444,1.314
17.32,4.081,-13.874,-1.238,1.483,0.174
