ax,ay,az,gx,gy,gz
15.593,0.703,-15.918,-0.564,-0.64,0.113
14.153,1.386,-17.013,-0.256,-2.992,0.082
12.44,2.085,-13.507,-0.023,-4.379,-0.499
11.018,1.883,-12.761,0.233,-5.527,-2.029
9.097,3.247,-8.807,0.448,-6.14,-3.585
6.219,6.849,-4.62,0.029,-6.051,-5.175
5.72,7.065,-1.582,0.05,-2.892,-4.529
7.801,9.667,-0.561,-0.082,-1.063,-2.627
8.636,12.465,-0.909,-0.401,0.456,-0.182
7.243,11.773,-2.928,-0.731,2.941,2.469
7.412,6.466,-4.537,-0.766,5.155,4.595
7.17,5.869,-7.269,-1.346,4.507,4.082
7.091,4.526,-10.864,-1.437,5.148,2.536
8.817,1.346,-12.582,-1.359,5.579,1.211
12.408,0.227,-14.32,-1.277,4.04,0.004
