ax,ay,az,gx,gy,gz
23.555,-2.841,-6.821,0.325,-3.467,1.15
20.531,-2.805,-4.396,0.822,-5.218,1.385
15.925,-4.008,-1.889,0.698,-6.773,0.291
14.332,-0.341,-1.001,-0.143,-7.885,-1.3
7.734,3.142,0.058,-0.967,-8.746,-2.299
3.362,4.882,1.374,-0.893,-5.644,-2.756
2.246,8.102,0.747,-0.693,-2.152,-2.0
4.457,11.181,-0.348,-0.436,1.341,0.172
3.297,8.237,-0.359,0.1,4.789,2.195
4.947,4.015,0.683,0.611,8.034,2.653
7.789,2.092,-0.528,0.099,8.021,1.837
13.04,0.5,-0.462,-0.454,7.739,0.277
16.496,-1.481,-1.272,-0.608,6.657,-1.454
18.852,0.063,-0.627,-0.217,5.452,-2.144
20.862,-0.483,0.63,-0.228,3.391,-2.001
