ax,ay,az,gx,gy,gz
4.124,-12.317,-7.357,-0.194,-0.685,-0.148
0.706,-13.305,-7.41,-1.057,-1.734,-0.459
-3.05,-14.328,-7.65,-1.86,-2.239,-1.37
-5.97,-12.517,-6.326,-2.728,-3.002,-3.128
-7.572,2.763,-7.608,-3.026,-4.117,-4.864
-4.905,9.133,-2.062,-1.406,-1.787,-4.991
1.468,17.931,-0.86,-1.725,-0.478,-3.286
4.163,24.299,-1.304,-1.287,-0.211,-0.634
6.125,26.277,-2.951,-0.301,0.782,2.237
6.759,11.829,-0.976,0.531,2.738,4.933
4.872,6.963,-6.125,-0.269,1.559,5.53
-0.267,-1.352,-7.489,0.943,1.254,4.401
-1.165,-7.106,-7.813,1.539,1.698,2.523
-0.809,-10.841,-7.809,1.645,1.522,1.094
1.302,-11.783,-7.708,1.345,0.771,-0.137
