ax,ay,az,gx,gy,gz
1.385,-15.069,-6.872,-1.138,-1.792,-1.176
-1.812,-16.28,-5.371,-1.92,-2.555,-1.741
-5.964,-14.178,-2.878,-3.143,-3.517,-3.207
-10.215,1.184,-6.316,-3.511,-4.119,-3.903
-5.04,-2.791,-3.896,-3.133,-3.124,-2.001
-2.328,8.634,-2.805,-2.19,-1.986,-0.708
-0.297,14.197,-4.327,-1.205,-0.571,1.185
2.989,15.407,-6.574,0.437,1.633,4.184
7.295,0.748,-2.617,1.441,3.127,5.737
1.218,6.048,-5.774,1.989,2.916,4.14
-0.79,-5.024,-7.202,2.127,3.196,3.071
0.665,-9.861,-7.956,1.921,2.683,1.77
1.415,-13.604,-7.935,1.42,1.685,0.31
2.211,-14.252,-8.577,0.796,0.937,-0.378
3.509,-15.018,-8.124,-0.037,-0.05,-0.516
