ax,ay,az,gx,gy,gz
15.795,6.385,-14.369,-0.134,-0.035,0.084
13.958,6.127,-14.852,0.564,-2.448,-1.214
9.728,5.659,-13.13,0.904,-4.368,-3.047
8.016,9.994,-11.52,1.065,-5.663,-4.816
6.433,15.082,-7.063,0.341,-3.766,-5.862
7.898,12.826,-0.604,0.212,-3.605,-5.618
8.173,14.809,3.125,0.017,-2.527,-3.958
10.609,16.813,4.145,-0.316,0.018,-0.466
9.843,12.036,3.653,-0.979,2.7,3.027
11.173,7.037,-0.368,-1.145,2.551,5.312
7.681,9.997,-5.255,-1.614,3.781,5.697
8.8,8.135,-8.337,-2.133,5.204,5.383
11.206,6.616,-11.259,-2.168,4.674,3.72
13.446,7.181,-12.264,-1.603,3.252,1.975
13.145,6.387,-11.535,-0.705,1.555,0.746
