ax,ay,az,gx,gy,gz
22.754,-3.528,-5.783,-0.219,-1.67,1.194
22.204,-2.683,-3.362,-0.103,-3.489,1.841
20.62,-1.766,-1.277,0.398,-4.844,1.302
19.483,-0.38,0.212,0.712,-6.583,0.098
14.139,4.156,0.694,0.333,-8.226,-1.521
7.454,7.012,2.05,0.596,-6.36,-2.286
3.976,8.569,2.066,0.737,-3.451,-1.978
4.308,9.77,0.839,0.373,-0.502,-0.511
3.861,9.426,-0.515,-0.239,2.391,1.388
3.23,5.316,-1.818,-0.218,5.438,3.028
4.78,2.01,-3.451,-0.758,6.245,2.902
6.164,0.404,-5.436,-1.347,6.61,1.413
11.294,0.264,-5.445,-1.436,7.154,-0.34
15.715,-1.607,-5.141,-1.168,6.994,-1.604
19.906,-0.914,-3.913,-0.855,5.368,-1.931
