ax,ay,az,gx,gy,gz
6.282,-18.397,-0.47,-0.438,-1.84,0.351
4.869,-19.484,0.813,-1.382,-3.955,-0.122
4.22,-17.387,1.445,-2.723,-6.152,-1.044
3.428,-11.178,3.91,-4.137,-7.755,-1.462
-1.582,-1.97,2.266,-4.887,-8.398,-1.835
-3.086,3.909,1.312,-4.077,-4.978,-1.72
-1.564,9.375,2.743,-2.705,-1.761,-0.503
2.594,8.27,4.095,-1.726,1.731,1.701
4.228,3.515,1.304,-0.685,4.234,3.048
9.97,-3.303,0.956,-0.074,5.548,4.026
11.378,-5.316,-0.168,-0.246,3.071,4.455
9.23,-8.342,-3.686,-0.628,1.582,3.731
4.676,-7.914,-5.533,-0.129,0.937,2.442
2.51,-7.284,-4.806,0.494,1.21,1.258
2.544,-9.319,-3.963,0.836,2.094,0.174
