ax,ay,az,gx,gy,gz
10.179,-16.42,-4.042,-0.707,-0.741,-0.321
9.702,-16.867,-2.827,-1.264,-3.112,-0.347
8.111,-15.592,-0.692,-1.941,-4.863,-0.796
7.356,-11.878,1.535,-2.925,-6.365,-1.746
7.099,-3.957,2.514,-3.833,-7.664,-2.54
2.071,3.388,2.63,-3.617,-8.445,-2.681
-1.642,9.356,3.059,-2.302,-5.136,-2.439
-2.378,11.95,4.639,-0.827,-1.761,-1.095
1.747,8.718,3.943,0.462,1.731,0.794
2.575,3.353,2.322,1.707,3.557,2.503
4.448,-2.5,1.361,2.34,5.22,3.29
5.895,-7.722,-0.623,1.98,4.641,3.625
5.588,-11.202,-3.939,1.603,4.137,2.865
1.69,-10.889,-5.634,1.816,3.375,1.78
1.551,-12.578,-4.919,1.945,3.571,0.602
