ax,ay,az,gx,gy,gz
3.674,-10.41,-7.41,-0.9,-1.598,0.1
-0.358,-11.386,-7.689,-1.076,-2.3,-0.27
-3.969,-12.301,-6.26,-1.567,-3.401,-1.36
-7.94,-9.432,-4.34,-2.649,-4.063,-3.221
-8.1,2.848,-6.061,-3.381,-4.062,-4.521
1.171,-1.16,-2.261,-3.212,-1.793,-3.292
5.485,6.843,-1.58,-2.926,-1.349,-1.619
7.472,12.238,-2.834,-2.107,0.609,0.752
12.036,11.421,-4.109,-0.826,2.305,3.675
12.687,0.407,-2.111,0.185,2.716,5.656
3.349,5.256,-6.325,0.526,1.249,4.853
0.452,-2.097,-7.43,1.077,2.339,3.7
1.854,-7.567,-7.393,1.277,1.936,2.278
1.444,-10.005,-7.507,1.363,1.046,0.996
2.323,-11.052,-6.552,1.208,1.04,0.164
