ax,ay,az,gx,gy,gz
6.455,-14.336,-6.563,0.4,0.267,-0.0
6.718,-15.217,-5.451,-0.088,-2.268,-0.455
5.288,-14.95,-2.918,-0.931,-4.243,-1.397
5.59,-9.357,-0.955,-2.158,-5.511,-2.801
3.701,-0.202,-0.733,-3.338,-6.849,-3.128
-0.661,5.347,1.826,-2.912,-4.944,-3.438
-2.201,10.606,1.527,-2.11,-2.137,-2.569
-2.276,13.905,1.734,-0.87,1.141,-0.694
1.076,7.915,1.275,0.232,4.633,1.736
3.878,0.223,0.683,1.689,6.659,3.096
7.07,-4.045,-1.566,1.829,5.384,4.334
6.507,-9.006,-2.514,1.727,3.762,4.282
4.064,-13.119,-5.184,1.352,2.906,3.264
0.263,-12.709,-6.698,1.499,1.79,2.067
-1.028,-13.64,-5.797,1.276,1.294,0.852
