ax,ay,az,gx,gy,gz
18.695,-2.1,-10.274,-0.036,-2.441,0.408
18.577,-2.064,-9.512,0.454,-3.928,0.76
17.671,-2.197,-8.485,0.796,-5.448,0.321
16.338,-0.635,-6.955,0.743,-7.137,-0.649
11.087,3.313,-4.114,0.068,-8.292,-1.837
6.646,6.918,-1.724,-0.299,-6.386,-2.67
5.165,8.899,-0.967,-0.142,-3.936,-2.223
4.695,11.683,-1.204,0.048,-1.87,-0.78
3.072,11.099,-1.908,0.292,1.418,1.325
3.65,6.941,-2.609,0.721,4.91,2.988
4.383,2.684,-3.843,0.428,6.044,3.45
5.019,1.381,-6.004,-0.114,7.087,2.201
10.51,-0.848,-5.641,-0.353,8.514,0.607
18.455,-3.146,-8.089,-0.442,6.752,-0.955
19.774,-2.608,-5.761,-0.453,4.088,-1.326
