ax,ay,az,gx,gy,gz
10.926,14.747,-17.683,-0.238,0.044,0.436
11.024,15.375,-18.276,0.584,-2.473,-0.297
8.529,16.386,-15.505,1.499,-4.106,-1.891
4.972,17.981,-9.329,2.352,-3.807,-3.778
6.465,17.453,0.657,2.288,-1.849,-5.233
8.135,14.46,7.302,1.267,-2.373,-5.558
8.197,14.342,11.531,0.788,-1.339,-3.989
9.015,15.455,12.239,0.071,-0.058,-0.964
10.607,11.527,9.205,-1.121,0.118,2.266
6.54,9.167,0.934,-1.907,-0.922,4.219
3.384,11.343,-3.549,-2.091,1.156,4.855
2.057,11.637,-8.54,-2.691,2.387,4.204
4.324,10.968,-11.761,-2.896,3.099,2.925
5.452,10.588,-13.085,-2.544,2.828,1.42
6.533,11.248,-14.615,-1.858,2.124,0.477
