ax,ay,az,gx,gy,gz
8.359,-12.639,-4.672,-0.357,-1.691,-0.551
5.551,-16.009,-3.573,-1.008,-3.292,-0.93
3.904,-16.092,-3.114,-2.45,-5.21,-1.443
3.949,-12.091,-0.714,-4.163,-7.19,-1.728
-0.11,-0.777,-1.617,-5.231,-8.735,-1.387
-7.976,7.242,1.828,-4.161,-5.243,-1.706
-6.508,15.342,5.549,-2.51,-1.75,-0.331
-0.532,14.538,9.426,-1.085,1.731,1.966
1.866,10.728,5.251,0.199,3.504,3.535
3.05,1.183,5.951,1.655,4.504,4.39
6.618,-4.818,2.327,1.119,2.379,5.219
6.736,-10.253,-3.747,0.426,1.257,4.248
2.951,-9.564,-8.246,0.664,-0.215,2.378
0.846,-9.793,-5.546,1.223,-0.446,1.115
2.047,-8.915,-2.647,1.029,0.093,-0.006
