ax,ay,az,gx,gy,gz
12.813,3.799,-15.942,-0.57,-1.643,-0.02
12.257,4.221,-16.747,-0.013,-3.377,-0.291
10.591,5.179,-16.424,0.634,-4.737,-1.409
9.354,6.843,-13.023,1.284,-5.113,-3.15
8.103,10.626,-9.483,1.568,-4.705,-5.06
7.82,10.721,-5.44,1.701,-2.069,-5.327
7.304,11.203,-1.468,1.594,-0.155,-4.244
8.375,12.234,0.997,0.929,1.376,-2.026
8.185,10.997,-0.003,-0.162,2.487,0.677
8.221,6.357,-1.609,-0.984,3.429,3.18
5.755,3.842,-3.046,-1.808,2.233,3.832
4.491,2.256,-6.356,-2.549,2.878,3.042
6.024,1.149,-10.581,-2.702,4.017,1.612
8.898,-0.558,-12.017,-2.388,4.018,0.404
9.818,-0.563,-11.517,-2.13,3.205,-0.413
