ax,ay,az,gx,gy,gz
26.087,0.416,-10.171,-0.044,-1.423,0.069
26.058,0.679,-9.773,0.28,-4.152,-0.673
22.399,1.146,-7.033,0.766,-6.046,-2.343
19.509,5.103,-5.26,1.067,-7.122,-4.035
16.052,7.729,0.873,0.736,-5.661,-4.919
13.438,7.187,6.828,0.411,-3.291,-3.496
11.475,10.828,8.203,-0.632,-0.839,-1.264
11.412,12.086,5.814,-1.778,2.386,2.078
13.427,8.399,4.037,-2.598,5.4,4.789
14.201,6.416,-0.388,-2.825,5.747,5.718
14.106,6.941,-4.718,-2.61,6.235,4.442
16.888,3.059,-6.892,-1.967,6.128,2.974
19.717,2.036,-7.829,-1.305,4.696,1.349
21.53,2.024,-8.422,-0.753,2.733,0.342
25.437,2.223,-10.629,-0.41,0.284,-0.035
