ax,ay,az,gx,gy,gz
25.385,-3.78,-11.285,0.277,-1.771,0.791
21.777,-3.443,-9.698,0.809,-4.622,1.208
17.762,-3.798,-5.719,1.01,-5.693,0.267
16.079,0.522,-4.981,0.572,-7.075,-1.366
13.131,5.022,-2.189,0.294,-7.247,-2.169
8.144,7.693,2.589,0.154,-5.373,-1.968
5.991,11.756,2.222,-0.272,-3.057,-0.903
5.374,14.25,-1.219,-0.364,0.118,1.306
6.448,9.882,-1.512,-0.034,3.494,3.47
6.104,5.003,-2.673,-0.015,4.872,3.991
5.878,3.716,-6.953,-0.684,4.881,2.702
8.432,1.45,-10.719,-0.994,5.682,1.027
14.234,-0.382,-12.026,-0.915,5.018,-0.175
15.35,-0.155,-13.606,-0.755,3.153,-0.748
17.506,0.744,-15.933,-0.37,2.448,-0.318
