ax,ay,az,gx,gy,gz
8.327,-10.999,-3.926,-0.315,-0.861,0.278
6.742,-14.559,-4.535,-0.51,-2.272,0.345
5.543,-16.611,-4.221,-0.953,-2.918,-0.3
7.047,-14.441,-4.191,-1.644,-4.943,-1.667
6.869,-9.713,0.983,-3.153,-6.508,-2.752
0.202,0.358,2.566,-3.374,-7.357,-3.069
-2.107,7.734,3.321,-2.163,-4.135,-2.788
0.558,12.459,3.289,-0.757,-1.761,-1.053
-1.241,10.403,3.191,0.377,1.731,1.276
-1.446,5.728,-1.41,2.125,4.752,2.924
3.449,-1.907,-2.549,3.005,7.204,3.299
6.63,-6.975,-3.103,2.646,6.572,2.78
5.778,-10.325,-2.946,2.307,5.884,1.373
6.804,-10.298,-1.764,2.312,5.056,0.112
6.964,-8.865,0.253,2.328,4.263,-0.771
