ax,ay,az,gx,gy,gz
17.952,-12.943,-0.973,-0.208,-1.86,0.214
15.183,-13.785,-0.733,-0.42,-4.58,0.439
12.772,-13.231,0.013,-0.738,-6.67,-0.273
10.931,-9.611,2.887,-1.584,-7.876,-1.42
5.511,-0.975,4.355,-2.636,-8.746,-1.916
-0.988,4.82,4.043,-2.072,-5.491,-2.363
-0.037,9.566,4.905,-1.15,-1.998,-1.267
1.168,9.479,5.275,-0.828,1.494,0.962
1.732,7.194,1.523,0.011,4.372,2.949
3.865,-0.851,-0.746,1.384,6.099,3.756
6.47,-5.948,-2.96,1.194,5.103,3.857
6.492,-9.861,-4.845,0.73,5.103,2.652
6.628,-10.211,-5.683,0.993,4.393,1.105
6.709,-11.249,-4.908,1.015,3.75,-0.091
8.827,-10.608,-2.723,0.726,3.596,-0.888
